CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,ActiveMonths,PurchasesPerMonth,CLV_12M
16767,31,11,5580.600000000001,2,1,1,211,Lost,507.3272727272728,9.52787037037037,1.1545077307314797,7028.559100494651
16161,2,19,5575.56000000001,1,1,1,111,Lost,293.45052631579,12.236273148148149,1.5527603682887285,5467.9001677995275
12539,23,4,5568.349999999998,2,2,1,221,Lost,1392.0874999999994,10.372662037037037,0.3856290685763637,6441.952872021582
15805,24,17,5528.48,2,1,1,211,Lost,325.2047058823529,11.376365740740741,1.494326078065515,5831.542472515509
18225,4,12,5509.120000000002,1,1,1,111,Lost,459.0933333333335,12.063449074074073,0.9947403869586159,5480.144160601452
16609,16,7,5493.460000000005,2,1,1,211,Lost,784.7800000000007,7.904652777777778,0.8855543939487116,8339.584527396844
16985,18,10,5464.120000000003,2,1,1,211,Lost,546.4120000000003,11.370717592592593,0.8794519711328034,5766.517325407411
16265,10,9,5446.999999999999,1,1,1,111,Lost,605.2222222222222,11.84212962962963,0.7599984362172094,5519.615309433519
18198,5,17,5425.560000000002,1,1,1,111,Lost,319.15058823529426,11.068287037037036,1.535919690473701,5882.276072362233
12490,6,10,5417.930000000003,1,1,1,111,Lost,541.7930000000003,10.809583333333334,0.9251050379678525,6014.585206028604
17809,17,12,5411.910000000002,2,1,1,211,Lost,450.9925000000001,11.904583333333333,1.0080151202268035,5455.2871093066415
16701,9,13,5398.3,1,1,1,111,Lost,415.25384615384615,11.765717592592592,1.1049049832867381,5505.79252733243
17719,38,15,5396.04,3,1,1,311,Needs Attention,359.736,7.2654398148148145,2.0645687504579966,8912.396448177093
17850,373,34,5391.210000000009,5,1,1,511,Potential,158.56500000000028,1.0,34.0,64694.52000000012
16303,26,3,5360.63,2,2,1,221,Lost,1786.8766666666668,10.261875,0.29234423533710946,6268.597113100676
13269,2,15,5346.229999999999,1,1,1,111,Lost,356.41533333333325,12.27087962962963,1.2224062538907607,5228.21198939072
15150,18,10,5314.469999999996,2,1,1,211,Lost,531.4469999999995,8.397939814814816,1.1907682384623652,7593.9624963132965
17730,4,13,5298.479999999996,1,1,1,111,Lost,407.5753846153843,10.767916666666666,1.2072901752892466,5904.741090430673
17061,74,11,5232.23,4,1,1,411,Potential,475.6572727272727,5.297106481481482,2.0766054143815413,11853.029615224943
18226,45,11,5228.050000000005,3,1,1,311,Needs Attention,475.27727272727316,9.773055555555555,1.125543586391155,6419.3434329079455
12362,4,10,5226.230000000004,1,1,1,111,Lost,522.6230000000004,9.740509259259259,1.026640366928872,6438.550421825618
15046,10,15,5213.770000000002,1,1,1,111,Lost,347.5846666666668,10.96712962962963,1.3677234159314449,5704.796251424714
16258,46,5,5203.510000000001,3,2,1,321,Needs Attention,1040.7020000000002,5.798541666666667,0.8622857758775554,10768.590378327886
13756,3,14,5189.519999999999,1,1,1,111,Lost,370.6799999999999,12.173680555555556,1.150021962224973,5115.481691490634
16191,3,13,5180.520000000001,1,1,1,111,Lost,398.5015384615386,11.931666666666667,1.0895376449224752,5210.189132560416
15727,17,7,5178.960000000003,2,1,1,211,Lost,739.851428571429,11.428912037037037,0.6124817460590729,5437.74593754874
17858,6,12,5155.659999999995,1,1,1,111,Lost,429.6383333333329,12.131666666666666,0.989146860832532,5099.704904519847
13599,2,21,5153.669999999998,1,1,1,111,Lost,245.41285714285706,12.174976851851852,1.7248492753237419,5079.602265575832
15903,10,7,5126.759999999998,1,1,1,111,Lost,732.3942857142855,9.525092592592593,0.7349009925051764,6458.847449718577
13941,22,5,5112.959999999999,2,2,1,221,Lost,1022.5919999999999,11.699212962962964,0.427379176345354,5244.414320368178
17602,3,6,5102.9699999999975,1,1,1,111,Lost,850.4949999999995,10.729976851851852,0.5591810758626641,5706.968509389795
16700,9,13,5076.549999999999,1,1,1,111,Lost,390.5038461538461,11.925601851851852,1.0900917338592275,5108.220176790518
14562,4,18,5074.769999999994,1,1,1,111,Lost,281.93166666666633,10.02824074074074,1.7949309819491253,6072.5745995106345
15301,51,12,5070.349999999995,3,1,1,311,Needs Attention,422.52916666666624,10.596666666666666,1.132431582258572,5741.824473104744
13139,17,7,5064.94,2,1,1,211,Lost,723.5628571428571,8.102708333333334,0.863908672511763,7501.106728717248
12432,43,5,5059.3200000000015,3,2,1,321,Needs Attention,1011.8640000000003,4.330925925925926,1.1544875358104931,14018.21251122419
15719,33,13,5045.609999999998,2,1,1,211,Lost,388.123846153846,10.16662037037037,1.2786943474241685,5955.501218129406
17426,9,6,5037.2599999999975,1,1,1,111,Lost,839.543333333333,9.135486111111112,0.6567794999657927,6616.738207995374
14329,18,7,5014.84,2,1,1,211,Lost,716.4057142857143,10.402962962962963,0.672885217886642,5784.705781828539
14755,10,11,5010.279999999999,1,1,1,111,Lost,455.4799999999999,10.829675925925926,1.0157275319445453,5551.722915001217
12444,22,5,5005.460000000001,2,2,1,221,Lost,1001.0920000000002,4.999143518518519,1.0001713256437446,12015.162152776173
15032,257,3,4959.1,5,3,1,531,Potential,1653.0333333333335,3.669583333333333,0.8175315090269104,16216.882025661409
15547,8,14,4954.839999999988,1,1,1,111,Lost,353.91714285714204,11.832546296296297,1.1831772848741895,5024.9606898737275
12437,2,18,4951.409999999999,1,1,1,111,Lost,275.07833333333326,10.996342592592592,1.6369078944598583,5403.334745138323
12700,8,4,4939.990000000006,1,2,1,121,Lost,1234.9975000000015,6.925856481481482,0.5775458978532538,8559.212879808296
15786,47,3,4932.2,3,3,1,331,Needs Attention,1644.0666666666666,2.2675925925925924,1.3229889750918744,26100.98489179257
14709,16,13,4921.040000000006,2,1,1,211,Lost,378.54153846153895,11.436064814814815,1.1367546625968044,5163.706305992664
17133,16,7,4892.239999999999,2,1,1,211,Lost,698.8914285714284,8.364814814814816,0.8368386096967013,7018.311976975867
12664,9,9,4881.880000000001,1,1,1,111,Lost,542.4311111111112,10.474189814814816,0.8592550029282738,5593.039751593977
12688,114,1,4873.810000000005,4,5,1,451,Loyal Customers,4873.810000000005,1.0,1.0,58485.72000000006
14292,8,9,4871.929999999998,1,1,1,111,Lost,541.3255555555553,9.171388888888888,0.9813126571160312,6374.515431444405
17652,26,12,4867.72,2,1,1,211,Lost,405.6433333333334,8.531712962962963,1.406517079523564,6846.531318338444
15738,19,16,4812.419999999999,2,1,1,211,Lost,300.77624999999995,11.793888888888889,1.3566347920297706,4896.52230439493
13013,2,13,4810.9400000000005,1,1,1,111,Lost,370.07230769230773,12.336875,1.053751456507422,4679.570798925985
15555,13,16,4805.169999999997,1,1,1,111,Lost,300.32312499999983,11.902175925925926,1.3442920100977491,4844.663728621048
17365,13,8,4801.559999999996,1,1,1,111,Lost,600.1949999999995,10.666712962962963,0.7499967448057951,5401.731554984566
15298,3,12,4799.900000000003,1,1,1,111,Lost,399.99166666666696,12.13800925925926,0.9886299922572573,4745.3250998356125
15187,2,16,4777.180000000001,1,1,1,111,Lost,298.5737500000001,7.030717592592593,2.2757278740447835,8153.671263996946
17690,31,15,4757.950000000001,2,1,1,211,Lost,317.1966666666667,11.43199074074074,1.3121074308207556,4994.353240378892
12955,2,11,4757.159999999999,1,1,1,111,Lost,432.4690909090908,8.876990740740741,1.2391586655053901,6430.773858758859
14180,11,25,4748.519999999995,1,1,1,111,Lost,189.9407999999998,12.063611111111111,2.0723479702502936,4723.481176172598
15152,10,13,4745.689999999999,1,1,1,111,Lost,365.05307692307684,5.929074074074074,2.192585189118281,9604.919636443137
16722,18,13,4730.81,2,1,1,211,Lost,363.90846153846155,11.700671296296296,1.1110473639332976,4851.834442863954
12714,10,5,4708.860000000004,1,2,1,121,Lost,941.7720000000008,9.506712962962963,0.5259441427840951,5943.833606856759
14159,20,11,4693.009999999994,2,1,1,211,Lost,426.63727272727215,11.435162037037037,0.9619452670956824,4924.820463199312
14135,2,15,4690.309999999999,1,1,1,111,Lost,312.68733333333324,12.368310185185186,1.2127768284762994,4550.639429096536
14191,2,13,4684.760000000002,1,1,1,111,Lost,360.366153846154,7.298449074074074,1.781200343807189,7702.611805526927
15291,26,15,4668.300000000003,2,1,1,211,Lost,311.2200000000002,11.602083333333333,1.2928712515711978,4828.408690967861
14189,3,15,4654.079999999998,1,1,1,111,Lost,310.2719999999999,12.205856481481481,1.2289182674528203,4575.587144149456
14390,11,9,4652.820000000001,1,1,1,111,Lost,516.98,12.06925925925926,0.7456961364961487,4626.119863749348
14286,24,3,4628.749999999999,2,2,1,221,Lost,1542.9166666666663,7.303194444444444,0.4107791491546698,7605.575946598709
16931,6,21,4604.219999999987,1,1,1,111,Lost,219.24857142857078,12.135532407407407,1.7304555988974832,4552.799015746141
13802,139,3,4599.42,4,3,1,431,Potential,1533.14,5.765069444444444,0.5203753448088946,9573.699073683703
15093,19,6,4597.019999999998,2,1,1,211,Lost,766.1699999999996,11.792685185185185,0.5087899749530861,4677.835381317669
14004,44,7,4582.640000000003,3,1,1,311,Needs Attention,654.6628571428575,8.17388888888889,0.8563855094134438,6727.725412900159
17613,23,14,4559.1500000000015,2,1,1,211,Lost,325.6535714285715,9.432662037037037,1.484204559119097,5800.038184892429
17068,13,21,4552.140000000003,1,1,1,111,Lost,216.76857142857156,11.865648148148148,1.7698148249303545,4603.682775519124
12484,33,6,4541.719999999998,2,1,1,211,Lost,756.953333333333,10.129930555555555,0.5923041591543213,5380.159291428727
13267,3,19,4521.49,1,1,1,111,Lost,237.97315789473683,12.135925925925926,1.5655995361186559,4470.8479873043
15299,68,7,4507.01,3,1,1,311,Needs Attention,643.8585714285715,10.163217592592593,0.6887582535969625,5321.554862646937
17975,16,13,4488.81,2,1,1,211,Lost,345.29307692307697,11.702523148148147,1.1108715475651223,4602.915056700736
12524,10,8,4485.720000000001,1,1,1,111,Lost,560.7150000000001,10.806851851851851,0.7402710900149083,4980.973250852513
14426,24,10,4481.67,2,1,1,211,Lost,448.16700000000003,9.636898148148148,1.0376782909054223,5580.637999202525
16984,89,2,4481.349999999996,4,3,1,431,Potential,2240.674999999998,1.3945833333333333,1.4341201075590082,38560.76486405733
17364,1,11,4481.179999999998,1,1,1,111,Lost,407.37999999999977,11.022291666666666,0.9979775833065568,4878.673294649099
12627,11,7,4478.530000000001,1,1,1,111,Lost,639.7900000000001,4.33074074074074,1.6163516633883521,12409.507568630806
14085,3,18,4448.539999999998,1,1,1,111,Lost,247.141111111111,12.201550925925925,1.4752222983189371,4375.056935309148
14534,3,18,4447.049999999994,1,1,1,111,Lost,247.058333333333,10.53300925925926,1.7089133368203135,5066.415369671176
13069,1,24,4436.119999999993,1,1,1,111,Lost,184.83833333333303,12.296689814814815,1.9517447672043626,4329.086998345301
15955,25,14,4416.260000000004,2,1,1,211,Lost,315.44714285714315,11.60400462962963,1.206480042609811,4566.96818826515
16626,1,17,4413.100000000002,1,1,1,111,Lost,259.59411764705897,8.865949074074074,1.9174484150502993,5973.09995326481
15874,64,7,4405.879999999999,3,1,1,311,Needs Attention,629.4114285714285,7.365347222222222,0.9503964699559688,7178.284798370748
12712,29,13,4396.129999999998,2,1,1,211,Lost,338.163846153846,11.42474537037037,1.1378809398864145,4617.482341165718
13505,73,4,4393.630000000001,4,2,1,421,Potential,1098.4075000000003,5.333078703703704,0.7500358090012978,9886.139494507119
12752,82,1,4366.779999999999,4,4,1,441,Loyal Customers,4366.779999999999,1.0,1.0,52401.359999999986
16945,22,19,4345.500000000001,2,1,1,211,Lost,228.7105263157895,11.224768518518518,1.692685240560104,4645.619187065642
14016,162,4,4341.21,4,2,1,421,Potential,1085.3025,6.529351851851852,0.6126182339010451,7978.5132095806675
14800,48,12,4339.74,3,1,1,311,Needs Attention,361.645,10.735555555555555,1.1177809977230388,4850.878907058581
14525,20,9,4332.200000000001,2,1,1,211,Lost,481.3555555555556,11.391597222222222,0.7900560232627607,4563.57427197191
17567,8,8,4331.48,1,1,1,111,Lost,541.435,12.167361111111111,0.6574967182238457,4271.900827578334
18251,88,1,4314.719999999999,4,5,1,451,Loyal Customers,4314.719999999999,1.0,1.0,51776.63999999999
12347,3,7,4309.999999999998,1,1,1,111,Lost,615.7142857142854,12.167939814814815,0.5752822668860754,4250.5141204782585
15034,16,8,4308.609999999999,2,1,1,211,Lost,538.5762499999998,11.27,0.709849157054126,4587.6947648624655
17937,9,7,4301.219999999999,1,1,1,111,Lost,614.4599999999999,11.79587962962963,0.593427554348466,4375.6499405395
14422,1,6,4263.6399999999985,1,1,1,111,Lost,710.6066666666665,8.891666666666667,0.6747891283973757,5754.115838800372
12500,24,11,4257.820000000001,2,1,1,211,Lost,387.0745454545455,10.342407407407407,1.063582159035972,4940.226969148956
17419,12,12,4226.570000000001,1,1,1,111,Lost,352.2141666666667,11.864907407407408,1.0113858952247914,4274.693283180247
14277,16,3,4216.2000000000035,2,2,1,221,Lost,1405.4000000000012,6.56900462962963,0.4566901941990478,7701.988787128109
15804,1,13,4206.3899999999985,1,1,1,111,Lost,323.5684615384614,6.603217592592593,1.9687371827006335,7644.255136560106
17920,5,17,4204.0999999999985,1,1,1,111,Lost,247.29999999999993,12.303703703703704,1.3816977724262491,4100.326309452135
15971,18,12,4199.8499999999985,2,1,1,211,Lost,349.9874999999999,9.794513888888888,1.2251756581419588,5145.553987847504
12747,3,11,4196.01,1,1,1,111,Lost,381.4554545454546,12.231851851851852,0.8992914673287713,4116.475625264943
14146,9,5,4191.0,1,2,1,121,Lost,838.2,11.625601851851853,0.4300852604206074,4325.969583414638
18041,12,21,4183.389999999998,1,1,1,111,Lost,199.2090476190475,12.03375,1.7450919289498288,4171.657214085383
12949,31,8,4167.219999999999,2,1,1,211,Lost,520.9024999999999,7.397337962962963,1.0814701234490636,6760.0858917591095
15570,8,12,4165.519999999997,1,1,1,111,Lost,347.1266666666664,12.069212962962963,0.9942653292161338,4141.632114156386
16549,11,10,4154.640000000001,1,1,1,111,Lost,415.4640000000001,10.801458333333333,0.9258009142284028,4615.643412347871
13384,31,7,4151.929999999999,2,1,1,211,Lost,593.132857142857,4.930949074074074,1.4196050080510005,10104.172493275182
13555,74,4,4149.2800000000025,4,2,1,421,Potential,1037.3200000000006,4.26875,0.9370424597364568,11664.154612005863
13988,20,6,4147.960000000001,2,1,1,211,Lost,691.3266666666668,7.831180555555555,0.7661680071650897,6356.068494001012
15514,13,11,4139.46,1,1,1,111,Lost,376.31454545454545,11.73449074074074,0.9374075316118596,4233.121069970213
12569,3,32,4124.6900000000005,1,1,1,111,Lost,128.89656250000002,8.336967592592593,3.838326063355703,5936.964423848489
16592,5,16,4113.679999999999,1,1,1,111,Lost,257.10499999999996,9.438194444444445,1.6952394967257742,5230.254609668162
17940,50,10,4106.44,3,1,1,311,Needs Attention,410.64399999999995,8.438842592592593,1.184996626051273,5839.341054098387
17377,24,20,4100.919999999997,2,1,1,211,Lost,205.04599999999988,11.664861111111112,1.7145510614737995,4218.742043411477
16401,2,12,4098.320000000001,1,1,1,111,Lost,341.5266666666667,10.876828703703703,1.1032627548794478,4521.523813577539
16670,17,11,4095.8999999999983,2,1,1,211,Lost,372.3545454545453,11.398703703703704,0.965022013549299,4311.963998505351
12749,4,5,4090.880000000001,1,2,1,121,Lost,818.1760000000002,6.992384259259259,0.7150636770825403,7020.575268728215
14092,8,14,4076.91,1,1,1,111,Lost,291.2078571428571,11.695046296296296,1.1970880358493032,4183.217300772328
12449,23,4,4067.290000000002,2,2,1,221,Lost,1016.8225000000004,5.497430555555556,0.7276126473226128,8878.234932986372
18087,99,2,4055.7199999999993,4,3,1,431,Potential,2027.8599999999997,6.4062268518518515,0.3121962500316171,7597.083451069379
14401,5,13,4051.479999999998,1,1,1,111,Lost,311.65230769230755,11.839421296296296,1.0980266412233144,4106.430439738553
12656,18,5,4051.170000000002,2,2,1,221,Lost,810.2340000000004,7.206064814814815,0.6938599816255597,6746.267380228848
12867,27,7,4036.8199999999933,2,1,1,211,Lost,576.6885714285705,11.131736111111111,0.6288327292463365,4351.687779559186
13815,23,4,4027.360000000001,2,2,1,221,Lost,1006.8400000000003,9.86951388888889,0.40528845139001274,4896.7274927702465
12841,5,25,4022.3499999999985,1,1,1,111,Lost,160.89399999999995,12.234027777777778,2.04348072884146,3945.4054606346126
12957,10,8,4017.539999999999,1,1,1,111,Lost,502.1924999999999,10.99664351851852,0.7274947111387102,4384.10865268232
12378,130,1,4008.6200000000013,4,5,1,451,Loyal Customers,4008.6200000000013,1.0,1.0,48103.44000000002
14547,4,8,4007.539999999999,1,1,1,111,Lost,500.9424999999999,1.695162037037037,4.719312859308216,28369.252584288068
16186,23,12,4006.940000000002,2,1,1,211,Lost,333.9116666666668,11.663958333333333,1.0288102595245325,4122.380981299232
17769,13,10,3997.9799999999996,1,1,1,111,Lost,399.79799999999994,10.266736111111111,0.9740193856913847,4672.93202832773
15529,23,11,3995.2299999999914,2,1,1,211,Lost,363.20272727272646,11.46539351851852,0.9594088490929831,4181.518926721909
17001,1,11,3989.57,1,1,1,111,Lost,362.6881818181818,11.933402777777777,0.9217823453075809,4011.834754220471
15416,65,4,3984.319999999998,3,2,1,321,Needs Attention,996.0799999999995,7.267986111111111,0.5503587842421579,6578.41653369514
17611,8,15,3984.2199999999966,1,1,1,111,Lost,265.61466666666644,11.799467592592592,1.2712437982724425,4051.931972762421
12779,38,8,3981.3600000000024,3,1,1,311,Needs Attention,497.6700000000003,11.130625,0.7187377168847212,4292.330394744233
12727,11,7,3980.6999999999994,1,1,1,111,Lost,568.6714285714285,10.328449074074074,0.6777397022338068,4624.934456026482
14299,9,9,3965.6200000000003,1,1,1,111,Lost,440.62444444444446,11.907754629629629,0.7558099977644509,3996.340324446216
13523,34,5,3964.8799999999987,3,2,1,321,Needs Attention,792.9759999999998,11.10113425925926,0.450404425640523,4285.918797920631
13183,8,9,3957.780000000001,1,1,1,111,Lost,439.75333333333344,10.899537037037037,0.8257231448838296,4357.374064477765
